TranscriptId	GeneSym
rna-XM_038197269.1	LOC119725724
rna-XM_038214997.1	LOC119739878
gene-LOC119744405	LOC119744405
rna-XM_038206356.1	LOC119732712
rna-XM_038195930.1	LOC119724740
rna-XM_038221742.1	LOC119745413
rna-XM_038198379.1	LOC119726625
rna-XM_038194026.1	LOC119723409
rna-XM_038190558.1	LOC119720733
rna-XM_038191637.1	LOC119721556
rna-XM_038203333.1	LOC119730443
rna-XM_038205835.1	LOC119732374
rna-XM_038200314.1	LOC119728189
rna-XM_038199277.1	LOC119727410
rna-XM_038216676.1	LOC119741056
rna-XM_038202763.1	LOC119729973
rna-XM_038211999.1	LOC119737555
rna-XM_038192462.1	LOC119722385
rna-XM_038209463.1	LOC119735662
rna-XM_038220096.1	LOC119744247
rna-XM_038197502.1	LOC119725903
rna-XM_038193056.1	LOC119722755
rna-XM_038220823.1	LOC119744726
rna-XR_005273044.1	LOC119743520
rna-XM_038203702.1	LOC119730700
rna-XM_038202758.1	LOC119729965
rna-XM_038199816.1	LOC119727766
rna-XM_038213825.1	LOC119738856
rna-XM_038191107.1	LOC119721196
rna-XM_038209628.1	LOC119735729
rna-XM_038219193.1	LOC119742926
rna-XM_038217599.1	LOC119741727
rna-XM_038203095.1	LOC119730282
rna-XM_038196119.1	LOC119724848
rna-XM_038206573.1	LOC119732992
rna-XM_038216422.1	LOC119740930
rna-XM_038219737.1	LOC119743334
rna-XM_038206530.1	LOC119732946
rna-XR_005273039.1	LOC119743502
rna-XM_038195494.1	LOC119724433
rna-XM_038204729.1	LOC119731551
rna-XR_005272150.1	LOC119735278
rna-XM_038197006.1	LOC119725558
rna-XM_038198830.1	LOC119726976
rna-XM_038188688.1	LOC119719289
rna-XM_038193624.1	LOC119723100
rna-XM_038191262.1	LOC119721272
rna-Trnat-ggu-45	Trnat-ggu
rna-XM_038221337.1	LOC119745114
gene-LOC119725069	LOC119725069
rna-XM_038215348.1	LOC119740138
rna-XM_038221030.1	LOC119744855
rna-XM_038203285.1	LOC119730408
rna-XM_038222800.1	LOC119746042
rna-XM_038219700.1	LOC119743276
rna-XM_038199700.1	LOC119727689
rna-XM_038194617.1	LOC119723767
rna-XM_038202528.1	LOC119729783
rna-XM_038219211.1	LOC119742939
rna-XM_038189094.1	LOC119719610
rna-XM_038192490.1	LOC119722398
rna-XM_038207859.1	LOC119734368
rna-XM_038216233.1	LOC119740800
rna-XM_038189704.1	LOC119720147
rna-XM_038218876.1	LOC119742708
rna-XM_038214380.1	LOC119739402
rna-XM_038222280.1	LOC119745732
rna-XM_038190150.1	LOC119720467
rna-XM_038214483.1	LOC119739508
rna-XM_038207871.1	LOC119734379
rna-XM_038194831.1	LOC119723915
rna-XM_038217809.1	LOC119741878
rna-XM_038195111.1	LOC119724174
rna-XM_038200260.1	LOC119728169
rna-XM_038210114.1	LOC119736103
rna-XM_038214274.1	LOC119739362
rna-XM_038214113.1	LOC119739255
rna-XM_038195557.1	LOC119724484
rna-XM_038188750.1	LOC119719337
rna-XM_038193942.1	LOC119723351
rna-XR_005271858.1	LOC119733489
rna-XM_038202079.1	LOC119729495
rna-Trnai-gau-4	Trnai-gau
rna-XM_038205450.1	LOC119732075
rna-XM_038206746.1	LOC119733168
rna-XM_038202341.1	LOC119729672
rna-XR_005270872.1	LOC119726942
rna-XM_038208337.1	LOC119734784
rna-XR_005271371.1	LOC119730414
rna-XM_038207979.1	LOC119734464
rna-XM_038202235.1	LOC119729603
rna-XM_038215798.1	LOC119740471
rna-XM_038215708.1	LOC119740410
rna-XM_038189090.1	LOC119719609
rna-XM_038211632.1	LOC119737342
rna-XM_038210645.1	LOC119736631
rna-XM_038220048.1	LOC119743637
rna-XM_038218904.1	LOC119742735
rna-XM_038203465.1	LOC119730505
rna-XM_038209965.1	LOC119735984
rna-XR_005269921.1	LOC119719401
rna-XM_038196013.1	LOC119724798
rna-XM_038206416.1	LOC119732814
rna-XM_038198378.1	LOC119726624
gene-LOC119732042	LOC119732042
rna-XM_038196037.1	LOC119724810
rna-XM_038213195.1	LOC119738341
rna-XM_038188521.1	LOC119719174
rna-XM_038213345.1	LOC119738449
rna-XM_038215106.1	LOC119739950
rna-XM_038208573.1	LOC119734933
rna-XM_038217740.1	LOC119741831
rna-XM_038218477.1	LOC119742517
gene-LOC119718921	LOC119718921
rna-XM_038207417.1	LOC119734041
rna-XM_038204382.1	LOC119731256
rna-XM_038188614.1	LOC119719240
rna-XM_038203300.1	LOC119730419
rna-XM_038188175.1	LOC119718739
rna-XM_038204845.1	LOC119731644
rna-XM_038189393.1	LOC119719919
rna-XM_038208516.1	LOC119734892
rna-XM_038223234.1	LOC119746343
rna-XM_038188896.1	LOC119719439
rna-XM_038219860.1	LOC119743454
rna-XM_038208156.1	LOC119734621
rna-XM_038223456.1	LOC119746486
rna-XM_038202646.1	LOC119729851
rna-XM_038208525.1	LOC119734898
rna-XM_038201612.1	LOC119729095
rna-XM_038200107.1	LOC119728026
rna-XM_038215996.1	LOC119740630
rna-XM_038212568.1	LOC119737915
rna-XM_038191006.1	LOC119721106
rna-XM_038207334.1	LOC119733962
rna-XM_038213845.1	LOC119738870
rna-XM_038193495.1	LOC119723019
gene-LOC119729867	LOC119729867
rna-XM_038216617.1	LOC119741029
rna-XR_005273439.1	LOC119744018
rna-XM_038197405.1	LOC119725820
rna-XM_038198424.1	LOC119726658
rna-XM_038189065.1	LOC119719589
rna-XR_005271044.1	LOC119728373
rna-XM_038206042.1	LOC119732505
rna-XM_038219331.1	LOC119743023
rna-XM_038188387.1	LOC119719080
rna-XM_038215653.1	LOC119740378
rna-XM_038196401.1	LOC119725036
rna-XM_038194745.1	LOC119723865
rna-XM_038214698.1	LOC119739681
rna-XM_038217435.1	LOC119741614
rna-XM_038199465.1	LOC119727547
rna-XM_038219673.1	LOC119743270
rna-XM_038210241.1	LOC119736208
rna-XM_038188641.1	LOC119719260
rna-XM_038213434.1	LOC119738531
rna-XM_038189348.1	LOC119719846
rna-XM_038219419.1	LOC119743074
rna-XM_038217670.1	LOC119741774
rna-XM_038195996.1	LOC119724784
rna-XM_038205191.1	LOC119731904
rna-XM_038191240.1	LOC119721257
rna-XM_038196666.1	LOC119725292
rna-XM_038205927.1	LOC119732421
rna-XM_038208791.1	LOC119735091
rna-XM_038199422.1	LOC119727520
rna-XM_038204833.1	LOC119731633
gene-LOC119723272	LOC119723272
rna-XM_038214770.1	LOC119739733
rna-XM_038220114.1	LOC119744256
rna-XM_038188822.1	LOC119719388
rna-XR_005272194.1	LOC119735617
rna-XM_038220290.1	LOC119744383
rna-Trnat-ggu-41	Trnat-ggu
rna-XM_038221196.1	LOC119744972
rna-XM_038196776.1	LOC119725371
rna-XM_038199885.1	LOC119727816
rna-XM_038218017.1	LOC119742010
rna-XM_038200236.1	LOC119728157
rna-XM_038204911.1	LOC119731693
rna-XR_005273038.1	LOC119743502
rna-XR_005272977.1	LOC119743136
rna-XM_038218603.1	LOC119742553
rna-XM_038222208.1	LOC119745677
rna-XM_038195038.1	LOC119724113
rna-XR_005271738.1	LOC119733281
rna-XM_038210554.1	LOC119736540
rna-XM_038192390.1	LOC119722338
rna-XM_038196556.1	LOC119725195
rna-XM_038198109.1	LOC119726449
rna-XR_005272007.1	LOC119734012
rna-XM_038199454.1	LOC119727543
rna-XM_038222792.1	LOC119746034
rna-XM_038209693.1	LOC119735773
rna-XM_038203142.1	LOC119730311
rna-XM_038210897.1	LOC119736884
rna-XM_038220946.1	LOC119744803
rna-XR_005272087.1	LOC119734640
rna-XM_038192713.1	LOC119722523
rna-XM_038222926.1	LOC119746127
rna-XM_038195653.1	LOC119724551
rna-XM_038216877.1	LOC119741170
rna-XM_038222269.1	LOC119745725
rna-Trnat-ggu-36	Trnat-ggu
rna-XM_038189035.1	LOC119719562
rna-XR_005273185.1	LOC119743746
rna-XM_038212565.1	LOC119737914
rna-XM_038213651.1	LOC119738714
rna-XR_005273225.1	LOC119743789
rna-XM_038201726.1	LOC119729185
rna-XM_038199770.1	LOC119727735
rna-XM_038203596.1	LOC119730608
rna-XM_038208240.1	LOC119734702
gene-LOC119719757	LOC119719757
rna-XM_038196011.1	LOC119724796
rna-XM_038205954.1	LOC119732437
rna-XM_038193511.1	LOC119723032
rna-XM_038220275.1	LOC119744375
rna-XM_038191205.1	LOC119721235
rna-XM_038200446.1	LOC119728274
rna-XM_038196466.1	LOC119725103
rna-XM_038193622.1	LOC119723099
rna-XM_038191094.1	LOC119721187
rna-XM_038190994.1	LOC119721071
rna-XM_038209095.1	LOC119735397
rna-XM_038204196.1	LOC119731151
rna-XR_005271907.1	LOC119733566
rna-XM_038211968.1	LOC119737537
rna-XM_038200248.1	LOC119728163
rna-XM_038204150.1	LOC119731131
rna-XM_038199714.1	LOC119727697
rna-XM_038200175.1	LOC119728102
rna-XM_038222137.1	LOC119745635
rna-XM_038197667.1	LOC119726051
rna-XM_038210804.1	LOC119736795
rna-XM_038220698.1	LOC119744645
rna-XM_038191278.1	LOC119721281
rna-XM_038208693.1	LOC119735014
rna-XM_038192260.1	LOC119722214
rna-XM_038206366.1	LOC119732719
rna-XM_038189188.1	LOC119719692
rna-XM_038213990.1	LOC119739159
rna-XM_038194178.1	LOC119723497
rna-XM_038212974.1	LOC119738208
rna-XR_005273476.1	LOC119744058
rna-XM_038197267.1	LOC119725720
rna-XM_038207292.1	LOC119733931
rna-XR_005272428.1	LOC119738117
rna-XM_038194525.1	LOC119723721
rna-XM_038203516.1	LOC119730542
rna-XM_038215294.1	LOC119740089
rna-Trnad-guc-21	Trnad-guc
rna-XM_038194559.1	LOC119723739
rna-XM_038199549.1	LOC119727575
rna-XM_038208438.1	LOC119734852
rna-XM_038220439.1	LOC119744495
rna-XM_038205830.1	LOC119732372
rna-XM_038214570.1	LOC119739587
rna-XM_038210598.1	LOC119736581
rna-XM_038215762.1	LOC119740446
rna-XM_038210727.1	LOC119736714
rna-XR_005272614.1	LOC119739697
rna-XM_038205864.1	LOC119732387
rna-XM_038213696.1	LOC119738747
rna-XM_038210392.1	LOC119736377
rna-XM_038196668.1	LOC119725294
rna-XM_038213051.1	LOC119738248
rna-XR_005273379.1	LOC119743954
rna-XM_038205397.1	LOC119732031
rna-XM_038196760.1	LOC119725359
rna-XM_038200654.1	LOC119728424
rna-XM_038200685.1	LOC119728443
rna-Trnaa-ggc-30	Trnaa-ggc
rna-XM_038188427.1	LOC119719108
rna-XM_038219073.1	LOC119742858
rna-XM_038207092.1	LOC119733707
rna-XM_038217648.1	LOC119741755
rna-XM_038201831.1	LOC119729243
gene-LOC119728403	LOC119728403
rna-XM_038196687.1	LOC119725307
rna-Trnag-gcc-5	Trnag-gcc
rna-XM_038194483.1	LOC119723682
rna-XM_038213562.1	LOC119738650
rna-XM_038221207.1	LOC119744983
rna-XM_038210923.1	LOC119736901
rna-XM_038212931.1	LOC119738184
rna-XM_038204206.1	LOC119731160
rna-XM_038192181.1	LOC119722136
rna-XM_038198234.1	LOC119726510
rna-XM_038214724.1	LOC119739702
rna-XM_038210017.1	LOC119736026
rna-XM_038211228.1	LOC119737125
rna-XM_038209607.1	LOC119735714
rna-XM_038206903.1	LOC119733306
rna-XM_038193567.1	LOC119723066
rna-XM_038200321.1	LOC119728194
rna-XM_038207058.1	LOC119733660
rna-XM_038209599.1	LOC119735712
rna-XM_038208193.1	LOC119734669
rna-XM_038213703.1	LOC119738754
rna-XM_038217506.1	LOC119741667
rna-XM_038198859.1	LOC119726996
rna-XM_038214420.1	LOC119739457
rna-XM_038195534.1	LOC119724473
rna-XM_038214553.1	LOC119739573
rna-XM_038196690.1	LOC119725309
rna-XM_038211978.1	LOC119737535
rna-XM_038204645.1	LOC119731465
rna-XM_038208078.1	LOC119734541
rna-XM_038209779.1	LOC119735838
rna-XM_038215256.1	LOC119740055
rna-XM_038219916.1	LOC119743498
rna-XM_038205267.1	LOC119731947
gene-LOC119728090	LOC119728090
rna-XM_038212469.1	LOC119737844
rna-XM_038206684.1	LOC119733105
rna-XM_038213693.1	LOC119738747
rna-XM_038222860.1	LOC119746073
rna-XR_005273125.1	LOC119743682
rna-XR_005271552.1	LOC119732436
rna-XR_005272185.1	LOC119735497
rna-XM_038203814.1	LOC119730785
rna-XM_038214857.1	LOC119739785
rna-XM_038210322.1	LOC119736278
rna-XM_038192544.1	LOC119722426
rna-XR_005273390.1	LOC119743966
rna-XM_038193225.1	LOC119722852
rna-XM_038194582.1	LOC119723745
rna-XM_038201556.1	LOC119729053
rna-XM_038212597.1	LOC119737929
rna-XM_038198133.1	LOC119726452
rna-XM_038217662.1	LOC119741767
rna-XM_038191977.1	LOC119722004
rna-XM_038222885.1	LOC119746094
rna-XM_038199590.1	LOC119727627
rna-XM_038217550.1	LOC119741694
rna-XM_038200026.1	LOC119727946
rna-XR_005273495.1	LOC119744079
rna-XM_038207926.1	LOC119734427
rna-XM_038217047.1	LOC119741296
rna-XM_038210542.1	LOC119736531
rna-XM_038188513.1	LOC119719169
rna-XM_038209248.1	LOC119735518
rna-XM_038214078.1	LOC119739226
rna-XM_038191275.1	LOC119721276
rna-XM_038194854.1	LOC119723939
rna-XR_005269984.1	LOC119719569
rna-XM_038195129.1	LOC119724192
rna-XM_038221292.1	LOC119745070
rna-XM_038222463.1	LOC119745833
rna-XM_038211091.1	LOC119737026
rna-XM_038214404.1	LOC119739446
rna-XM_038216907.1	LOC119741192
rna-XM_038193499.1	LOC119723024
rna-XM_038197718.1	LOC119726106
rna-XM_038219913.1	LOC119743495
rna-XM_038216452.1	LOC119740945
rna-XM_038207763.1	LOC119734324
rna-XM_038221875.1	LOC119745500
rna-XM_038209395.1	LOC119735616
rna-XM_038191026.1	LOC119721161
rna-XM_038205688.1	LOC119732247
rna-XM_038220585.1	LOC119744585
rna-XM_038219719.1	LOC119743315
rna-XM_038222019.1	LOC119745569
rna-XM_038195186.1	LOC119724230
rna-XM_038216440.1	LOC119740938
rna-XM_038194350.1	LOC119723610
rna-XM_038194540.1	LOC119723725
rna-XM_038209145.1	LOC119735447
rna-XR_005273112.1	LOC119743668
rna-XM_038193260.1	LOC119722867
rna-XM_038220273.1	LOC119744374
rna-XM_038195408.1	LOC119724382
rna-Trnaf-aaa-2	Trnaf-aaa
rna-XM_038200568.1	LOC119728355
rna-XM_038189408.1	LOC119719926
rna-XM_038222676.1	LOC119745954
rna-XM_038207392.1	LOC119734015
rna-XM_038220210.1	LOC119744337
rna-XM_038193323.1	LOC119722916
rna-XM_038191629.1	LOC119721546
rna-XM_038208470.1	LOC119734860
rna-XM_038215509.1	LOC119740253
rna-XM_038191068.1	LOC119721172
rna-XM_038212378.1	LOC119737781
rna-XM_038214268.1	LOC119739359
gene-LOC119727100	LOC119727100
rna-XM_038200974.1	LOC119728667
rna-XM_038220663.1	LOC119744624
rna-XM_038218254.1	LOC119742206
gene-LOC119733840	LOC119733840
rna-XM_038200879.1	LOC119728584
gene-LOC119742913	LOC119742913
rna-XM_038189037.1	LOC119719563
rna-XM_038204769.1	LOC119731578
rna-XM_038206089.1	LOC119732531
rna-XM_038195357.1	LOC119724346
rna-XM_038209181.1	LOC119735477
rna-XM_038220305.1	LOC119744395
rna-XM_038202478.1	LOC119729752
rna-XR_005270860.1	LOC119726822
rna-XM_038206453.1	LOC119732848
rna-XM_038219235.1	LOC119742951
gene-LOC119720846	LOC119720846
rna-XM_038189523.1	LOC119720024
rna-XM_038190193.1	LOC119720508
rna-XM_038198913.1	LOC119727027
rna-XM_038212986.1	LOC119738214
rna-XM_038207180.1	LOC119733811
rna-XR_005271778.1	LOC119733324
rna-XM_038194439.1	LOC119723660
rna-XR_005272497.1	LOC119738734
rna-XM_038217744.1	LOC119741834
rna-XM_038202156.1	LOC119729549
rna-XR_005271595.1	LOC119732733
rna-XM_038215887.1	LOC119740542
rna-XM_038200960.1	LOC119728646
rna-XR_005273591.1	LOC119744792
rna-XM_038216241.1	LOC119740806
rna-XM_038198640.1	LOC119726790
rna-XM_038218006.1	LOC119742007
rna-XM_038214044.1	LOC119739200
rna-XM_038214512.1	LOC119739536
rna-XR_005271620.1	LOC119732883
rna-XM_038190895.1	LOC119721023
rna-XM_038196178.1	LOC119724883
rna-XM_038193241.1	LOC119722858
rna-XM_038214675.1	LOC119739660
rna-XM_038210974.1	LOC119736937
rna-XM_038192881.1	LOC119722653
rna-XM_038213294.1	LOC119738407
rna-XM_038218651.1	LOC119742569
rna-XM_038218980.1	LOC119742786
rna-XM_038195858.1	LOC119724690
rna-XM_038217709.1	LOC119741810
rna-XM_038201361.1	LOC119728919
rna-XM_038197244.1	LOC119725710
rna-XM_038207186.1	LOC119733816
rna-XR_005272131.1	LOC119734911
rna-XM_038209239.1	LOC119735514
rna-XR_005273065.1	LOC119743584
rna-XM_038218314.1	LOC119742405
rna-XM_038205237.1	LOC119731935
rna-XM_038188243.1	LOC119718823
rna-XM_038200316.1	LOC119728190
rna-XM_038205115.1	LOC119731837
rna-XM_038199445.1	LOC119727537
rna-XM_038202198.1	LOC119729581
rna-XM_038213395.1	LOC119738480
rna-XM_038204154.1	LOC119731133
rna-XM_038205276.1	LOC119731952
rna-XR_005272722.1	LOC119741147
rna-XM_038223288.1	LOC119746376
rna-XM_038189268.1	LOC119719779
gene-LOC119735851	LOC119735851
rna-XM_038200530.1	LOC119728330
rna-XR_005273008.1	LOC119743376
rna-XM_038213719.1	LOC119738765
rna-XM_038198306.1	LOC119726569
rna-XM_038197789.1	LOC119726182
rna-XM_038206325.1	LOC119732689
rna-XM_038220651.1	LOC119744608
rna-XR_005271605.1	LOC119732849
rna-XM_038216085.1	LOC119740705
rna-XM_038196976.1	LOC119725544
rna-XM_038197532.1	LOC119725920
rna-XM_038209322.1	LOC119735567
rna-XR_005269928.1	LOC119719418
rna-XM_038193947.1	LOC119723351
gene-LOC119743624	LOC119743624
rna-XM_038216566.1	LOC119741009
gene-LOC119721494	LOC119721494
rna-XM_038211509.1	LOC119737289
rna-XM_038190540.1	LOC119720724
rna-XM_038208080.1	LOC119734543
rna-XM_038216712.1	LOC119741063
rna-XM_038217944.1	LOC119741972
rna-XM_038206323.1	LOC119732687
rna-XM_038203083.1	LOC119730273
rna-XR_005272521.1	LOC119738885
rna-XM_038217997.1	LOC119742002
rna-XM_038206621.1	LOC119733041
rna-XM_038192593.1	LOC119722461
rna-XM_038215214.1	LOC119740022
rna-XM_038209675.1	LOC119735760
rna-XM_038213217.1	LOC119738353
rna-XM_038197954.1	LOC119726304
gene-LOC119743572	LOC119743572
rna-XM_038218307.1	LOC119742402
rna-XM_038199480.1	LOC119727553
rna-XM_038212080.1	LOC119737616
rna-XM_038190330.1	LOC119720599
rna-XM_038208026.1	LOC119734490
rna-XM_038188194.1	LOC119718778
rna-XM_038222046.1	LOC119745584
rna-XM_038195705.1	LOC119724593
rna-XM_038201928.1	LOC119729306
rna-XM_038214642.1	LOC119739639
rna-XM_038204188.1	LOC119731149
rna-XR_005273069.1	LOC119743595
rna-XM_038222008.1	LOC119745564
rna-XM_038209815.1	LOC119735858
rna-XM_038200866.1	LOC119728560
rna-XM_038208310.1	LOC119734761
rna-XM_038215280.1	LOC119740077
rna-XM_038218358.1	LOC119742438
rna-XM_038189732.1	LOC119720168
rna-XM_038208568.1	LOC119734927
rna-XR_005271420.1	LOC119730998
rna-XM_038211307.1	LOC119737167
rna-XM_038222395.1	LOC119745792
rna-XM_038199100.1	LOC119727207
rna-XM_038212883.1	LOC119738138
gene-LOC119742988	LOC119742988
rna-XM_038204676.1	LOC119731504
rna-XM_038216011.1	LOC119740646
rna-XM_038219265.1	LOC119742975
rna-XR_005272729.1	LOC119741212
rna-XM_038191488.1	LOC119721413
rna-XM_038206420.1	LOC119732817
rna-XM_038205395.1	LOC119732027
rna-XM_038207679.1	LOC119734277
rna-XM_038210548.1	LOC119736502
rna-XM_038214366.1	LOC119739419
rna-XM_038196522.1	LOC119725162
rna-XM_038207172.1	LOC119733802
rna-XM_038204988.1	LOC119731747
rna-XM_038196367.1	LOC119725001
rna-XM_038210927.1	LOC119736903
rna-XM_038203237.1	LOC119730373
rna-XM_038199961.1	LOC119727753
rna-XM_038220250.1	LOC119744366
rna-XR_005270455.1	LOC119722593
rna-XM_038208281.1	LOC119734740
rna-XM_038204809.1	LOC119731610
rna-Trnat-ggu-31	Trnat-ggu
rna-XM_038213694.1	LOC119738747
rna-XM_038218578.1	LOC119742551
rna-XM_038200664.1	LOC119728432
rna-XM_038202553.1	LOC119729801
rna-XM_038199478.1	LOC119727554
rna-XM_038202885.1	LOC119730102
rna-XM_038220110.1	LOC119744254
rna-XM_038211102.1	LOC119737035
rna-XM_038193839.1	LOC119723285
rna-XM_038194190.1	LOC119723503
rna-XM_038190334.1	LOC119720601
rna-XM_038220442.1	LOC119744500
rna-XM_038189557.1	LOC119720047
rna-XM_038212727.1	LOC119738013
rna-XM_038209279.1	LOC119735544
rna-XM_038215846.1	LOC119740510
rna-XM_038206272.1	LOC119732650
rna-XM_038221053.1	LOC119744869
rna-XM_038215127.1	LOC119739967
rna-XM_038211345.1	LOC119737172
rna-XM_038195910.1	LOC119724697
rna-XM_038190318.1	LOC119720586
rna-XM_038205223.1	LOC119731922
rna-XM_038202020.1	LOC119729437
rna-XM_038216627.1	LOC119741034
rna-XM_038203520.1	LOC119730545
rna-XM_038191414.1	LOC119721363
rna-XM_038216024.1	LOC119740657
rna-XM_038196020.1	LOC119724803
rna-XM_038212007.1	LOC119737559
rna-XM_038188880.1	LOC119719428
rna-XM_038193060.1	LOC119722757
rna-XM_038220490.1	LOC119744529
rna-XM_038196018.1	LOC119724801
rna-Trnaq-cug-6	Trnaq-cug
rna-XM_038193872.1	LOC119723313
rna-XM_038203462.1	LOC119730504
rna-XM_038218361.1	LOC119742440
rna-XM_038193221.1	LOC119722850
rna-XM_038189729.1	LOC119720163
rna-XM_038211324.1	LOC119737167
rna-XM_038211177.1	LOC119737084
rna-XM_038218168.1	LOC119742137
rna-XM_038222369.1	LOC119745769
rna-XM_038218408.1	LOC119742472
rna-XM_038206293.1	LOC119732661
rna-XM_038202357.1	LOC119729682
rna-XM_038201739.1	LOC119729189
rna-XM_038201898.1	LOC119729287
rna-XM_038209256.1	LOC119735524
rna-XR_005273408.1	LOC119743985
rna-XM_038198329.1	LOC119726592
rna-XR_005270709.1	LOC119725483
rna-XR_005271480.1	LOC119731690
rna-XM_038206957.1	LOC119733371
rna-XM_038191927.1	LOC119721964
rna-XM_038198177.1	LOC119726473
rna-XM_038214255.1	LOC119739357
rna-XM_038202719.1	LOC119729934
rna-XM_038208576.1	LOC119734935
rna-XM_038218321.1	LOC119742405
rna-XM_038194587.1	LOC119723749
rna-XM_038219810.1	LOC119743414
rna-XM_038201829.1	LOC119729242
rna-XM_038222115.1	LOC119745620
rna-XM_038191772.1	LOC119721803
rna-XM_038209740.1	LOC119735801
rna-XM_038203218.1	LOC119730337
rna-XM_038221024.1	LOC119744849
rna-XM_038219062.1	LOC119742855
rna-XM_038222146.1	LOC119745641
rna-XM_038200765.1	LOC119728502
rna-XM_038203517.1	LOC119730542
rna-XM_038194861.1	LOC119723943
rna-XM_038191059.1	LOC119721169
rna-XM_038213892.1	LOC119739057
rna-XM_038190473.1	LOC119720681
rna-XM_038204679.1	LOC119731507
rna-XM_038206005.1	LOC119732477
rna-XM_038210543.1	LOC119736532
rna-XM_038195067.1	LOC119724142
rna-XM_038207063.1	LOC119733666
rna-XM_038197174.1	LOC119725671
rna-XR_005271832.1	LOC119733452
rna-XM_038202987.1	LOC119730198
rna-Trnat-ggu-23	Trnat-ggu
rna-XM_038192756.1	LOC119722572
rna-XM_038207730.1	LOC119734300
rna-XM_038203855.1	LOC119730819
rna-XR_005269942.1	LOC119719468
rna-XM_038209959.1	LOC119735983
rna-XM_038222669.1	LOC119745952
rna-XM_038214005.1	LOC119739174
rna-XM_038212437.1	LOC119737818
rna-XM_038222839.1	LOC119746062
rna-XM_038200754.1	LOC119728494
rna-XM_038221235.1	LOC119745010
rna-Trnap-ugg-17	Trnap-ugg
rna-XM_038188524.1	LOC119719174
rna-XM_038210219.1	LOC119736193
rna-XM_038188208.1	LOC119718786
rna-Trnai-aau-18	Trnai-aau
rna-XM_038189145.1	LOC119719645
rna-XM_038208964.1	LOC119735261
rna-XR_005271385.1	LOC119730613
gene-LOC119730257	LOC119730257
rna-XM_038203201.1	LOC119730349
rna-XM_038217624.1	LOC119741742
rna-XM_038205652.1	LOC119732217
rna-XM_038219036.1	LOC119742837
rna-XM_038207143.1	LOC119733780
rna-Trnar-acg-3	Trnar-acg
rna-XM_038195650.1	LOC119724548
rna-XM_038203394.1	LOC119730472
rna-XM_038204977.1	LOC119731737
rna-XM_038190023.1	LOC119720367
rna-XM_038198111.1	LOC119726437
rna-XM_038205477.1	LOC119732089
rna-XM_038193556.1	LOC119723061
rna-XM_038216360.1	LOC119740889
rna-Trnad-guc-42	Trnad-guc
rna-XM_038203160.1	LOC119730322
rna-XM_038190468.1	LOC119720675
rna-XR_005270900.1	LOC119727127
rna-XM_038188214.1	LOC119718791
rna-XM_038218511.1	LOC119742190
rna-XR_005270390.1	LOC119722057
rna-XM_038209750.1	LOC119735808
rna-XM_038211389.1	LOC119737205
rna-XM_038198751.1	LOC119726900
rna-XM_038200119.1	LOC119728040
rna-XM_038196325.1	LOC119724972
rna-XM_038192465.1	LOC119722386
rna-XM_038208915.1	LOC119735200
rna-XM_038200529.1	LOC119728329
rna-XM_038208049.1	LOC119734517
rna-XM_038222252.1	LOC119745701
rna-XM_038198938.1	LOC119727022
rna-XM_038206447.1	LOC119732844
rna-XM_038203055.1	LOC119730245
rna-XM_038189125.1	LOC119719624
rna-XM_038207517.1	LOC119734169
rna-XR_005270154.1	LOC119721122
